Ct OIII SII NII OII Ha Hb
277 2.2214E+33 8.2154E+32 3.4803E+34 1.1241E+33 4.0280E+34 1.4096E+34
278 1.6183E+34 9.5864E+32 1.5691E+33 1.5477E+34 1.0495E+35 3.8395E+34
279 9.7699E+33 7.5345E+33 2.7013E+34 1.5495E+34 6.5148E+34 2.3116E+34
280 6.4091E+33 6.3720E+33 6.6635E+34 8.4389E+33 7.7655E+34 2.7375E+34
281 2.2484E+33 1.4069E+33 5.4278E+34 1.4295E+33 5.4397E+34 1.9006E+34
282 1.7074E+34 1.9584E+33 3.0624E+33 2.3684E+34 1.4783E+35 5.3979E+34
283 5.8676E+33 3.4709E+32 5.7124E+33 5.7908E+33 1.0753E+35 3.9343E+34
284 9.7699E+33 1.0915E+34 3.6012E+34 1.9273E+34 7.8794E+34 2.7949E+34
285 6.4091E+33 8.6847E+33 8.3708E+34 1.0079E+34 9.0857E+34 3.2022E+34
286 2.2486E+33 2.0204E+33 7.1751E+34 1.6813E+33 6.6969E+34 2.3376E+34
287 1.7081E+34 3.0515E+33 4.5903E+33 3.0332E+34 1.8293E+35 6.6723E+34
288 6.1241E+33 6.3688E+32 1.0020E+34 8.2431E+33 1.4468E+35 5.2842E+34
289 5.3191E+34 6.5683E+34 1.9912E+34 2.0741E+35 3.7047E+35 1.3335E+35
290 9.7699E+33 1.4307E+34 4.4074E+34 2.2882E+34 8.9887E+34 3.1883E+34
291 5.1109E+34 5.3199E+33 2.5980E+33 4.5183E+34 1.2078E+35 4.3616E+34
292 6.4091E+33 1.2109E+34 1.0590E+35 1.2479E+34 1.0524E+35 3.7095E+34
293 5.3189E+34 1.0664E+34 5.0450E+33 6.9668E+34 1.6409E+35 5.9218E+34
294 5.3191E+34 1.5040E+34 6.8885E+33 8.5764E+34 1.9264E+35 6.9499E+34
295 5.3191E+34 2.3263E+34 9.8835E+33 1.1252E+35 2.3733E+35 8.5602E+34
296 2.2486E+33 2.6630E+33 8.8084E+34 1.9268E+33 7.8016E+34 2.7218E+34
297 5.3191E+34 3.0163E+34 1.2073E+34 1.3274E+35 2.6831E+35 9.6769E+34
298 5.3191E+34 4.0084E+34 1.4838E+34 1.5924E+35 3.0506E+35 1.1002E+35
299 5.3191E+34 5.4006E+34 1.8043E+34 1.9113E+35 3.4493E+35 1.2438E+35
300 1.7081E+34 3.9962E+33 5.7484E+33 3.5268E+34 2.1025E+35 7.6631E+34
301 6.1294E+33 1.0068E+33 1.5200E+34 1.0571E+34 1.8073E+35 6.5926E+34
302 9.7699E+33 1.9154E+34 5.4364E+34 2.7912E+34 1.0226E+35 3.6278E+34
303 6.4091E+33 1.5841E+34 1.2659E+35 1.5111E+34 1.1560E+35 4.0758E+34
304 1.7081E+34 5.5054E+33 7.3670E+33 4.2051E+34 2.4972E+35 9.0920E+34
305 1.5368E+34 9.2972E+32 1.5144E+34 1.4441E+34 1.0610E+35 3.8804E+34
306 2.2486E+33 3.7581E+33 1.1288E+35 2.3302E+33 9.2989E+34 3.2432E+34
307 6.1294E+33 1.3023E+33 1.8844E+34 1.2162E+34 2.0682E+35 7.5386E+34
308 9.7699E+33 2.6082E+34 6.6921E+34 3.4926E+34 1.1439E+35 4.0596E+34
309 3.3850E+30 2.3684E+32 5.1072E+33 4.1264E+30 1.8989E+35 6.2309E+34
310 1.7081E+34 7.2777E+33 8.9794E+33 4.8615E+34 2.9133E+35 1.0594E+35
311 1.6134E+34 1.8200E+33 2.8368E+34 2.1332E+34 1.4722E+35 5.3745E+34
312 2.2486E+33 5.0781E+33 1.3915E+35 2.8143E+33 1.0620E+35 3.7042E+34
313 6.1294E+33 1.8099E+33 2.4320E+34 1.4503E+34 2.4764E+35 9.0158E+34
314 1.5655E+33 3.0212E+34 6.2472E+34 1.3207E+34 1.2473E+35 4.3415E+34
315 2.2955E+33 4.0538E+34 2.6916E+34 2.2262E+34 1.2407E+35 4.3338E+34
316 1.6143E+34 2.7739E+33 4.1624E+34 2.6790E+34 1.8087E+35 6.5965E+34
317 2.2486E+33 6.9288E+33 1.7053E+35 3.5078E+33 1.1814E+35 4.1215E+34
318 6.1294E+33 2.3906E+33 2.9618E+34 1.6693E+34 2.8982E+35 1.0537E+35
319 1.6143E+34 3.5429E+33 5.1119E+34 3.0640E+34 2.0530E+35 7.4827E+34
320 5.3712E+32 1.6396E+34 1.0477E+35 4.4185E+33 1.2599E+35 4.3546E+34
321 5.5425E+33 3.0312E+32 1.5785E+34 5.1166E+33 1.0225E+35 3.7425E+34
322 1.6143E+34 5.1374E+33 6.8298E+34 3.7544E+34 2.5028E+35 9.1122E+34
323 2.2666E+33 2.8668E+33 3.5157E+33 3.0288E+33 4.4778E+34 1.5606E+34
324 5.8512E+33 6.0822E+32 3.0170E+34 7.6589E+33 1.4478E+35 5.2883E+34
325 1.5485E+33 2.1318E+33 8.3566E+33 1.8458E+33 4.4518E+34 1.5469E+34
326 3.9332E+31 6.4550E+33 1.2794E+35 8.3794E+32 1.2731E+35 4.3538E+34
327 2.6190E+33 4.5277E+34 9.5745E+33 2.7079E+34 1.2381E+35 4.3304E+34
328 2.2954E+33 5.1061E+33 5.8036E+33 4.3664E+33 5.7475E+34 2.0034E+34
329 1.6143E+34 6.8885E+33 8.4140E+34 4.3790E+34 2.9338E+35 1.0669E+35
330 3.3811E+34 2.5644E+33 1.2920E+34 3.2023E+34 1.1401E+35 4.1541E+34
331 1.5654E+33 3.7566E+33 1.3575E+34 2.6048E+33 5.7349E+34 1.9927E+34
332 5.8562E+33 9.1595E+32 4.3795E+34 9.5191E+33 1.7699E+35 6.4580E+34
333 3.5295E+34 2.6435E+33 1.3365E+33 3.4195E+34 1.1308E+35 4.1227E+34
334 2.2955E+33 8.1515E+33 8.5066E+33 5.9118E+33 7.1521E+34 2.4933E+34
335 3.5180E+34 4.8632E+33 2.3617E+34 4.6688E+34 1.5362E+35 5.5903E+34
336 1.5655E+33 5.9559E+33 1.9686E+34 3.4736E+33 7.1530E+34 2.4855E+34
337 5.3286E+32 1.1215E+33 1.4421E+34 5.7041E+32 4.5181E+34 1.5586E+34
338 5.8562E+33 1.3323E+33 5.9779E+34 1.1642E+34 2.1570E+35 7.8619E+34
339 2.5790E+33 3.7670E+32 1.0911E+33 3.9098E+33 1.1524E+35 4.1710E+34
340 2.3882E+33 2.8833E+31 1.2329E+32 9.4314E+32 3.3771E+34 1.2369E+34
341 2.5665E+33 5.3868E+31 2.2944E+32 1.4066E+33 4.5545E+34 1.6651E+34
342 2.5790E+33 8.9223E+31 3.8269E+32 1.8983E+33 5.6570E+34 2.0657E+34
343 3.6870E+34 5.2082E+33 2.5395E+33 5.1595E+34 1.5405E+35 5.6097E+34
344 2.5790E+33 1.2416E+32 5.1663E+32 2.3092E+33 6.5978E+34 2.4070E+34
345 2.5790E+33 1.8137E+32 7.0180E+32 2.8643E+33 7.9623E+34 2.9009E+34
346 2.5790E+33 2.2930E+32 8.3156E+32 3.2413E+33 8.9815E+34 3.2687E+34
347 3.5186E+34 7.0946E+33 3.3314E+34 5.7737E+34 1.8427E+35 6.7010E+34
348 2.5790E+33 2.9768E+32 9.8169E+32 3.6565E+33 1.0282E+35 3.7355E+34
349 2.2955E+33 1.0809E+34 1.0618E+34 7.2368E+33 8.1102E+34 2.8281E+34
350 2.5792E+33 3.0878E+33 1.2002E+33 3.5244E+33 4.4326E+34 1.5464E+34
351 5.3711E+32 1.9943E+33 2.3195E+34 8.1635E+32 5.8357E+34 2.0133E+34
352 5.8562E+33 1.7926E+33 7.4983E+34 1.3626E+34 2.5378E+35 9.2402E+34
353 1.5655E+33 7.9091E+33 2.4534E+34 4.2306E+33 8.1350E+34 2.8273E+34
354 4.3633E+34 1.0193E+35 8.9231E+34 1.7207E+35 3.8016E+35 1.3518E+35
355 3.9219E+31 4.0386E+32 1.8303E+34 8.1401E+31 4.7311E+34 1.6109E+34
356 4.2169E+34 7.4080E+33 1.0911E+34 3.2384E+34 1.2741E+35 4.5337E+34
357 4.3631E+34 1.4224E+34 2.0355E+34 4.8664E+34 1.6927E+35 6.0207E+34
358 3.6874E+34 7.7789E+33 3.6638E+33 6.5186E+34 1.8611E+35 6.7729E+34
359 4.3633E+34 2.0159E+34 2.7891E+34 5.9971E+34 1.9937E+35 7.0894E+34
360 4.3633E+34 3.1557E+34 4.0376E+34 7.9473E+34 2.4629E+35 8.7569E+34
361 4.3633E+34 4.4097E+34 5.2175E+34 9.9169E+34 2.8637E+35 1.0183E+35
362 4.3633E+34 5.8005E+34 6.3582E+34 1.1982E+35 3.2055E+35 1.1401E+35
363 4.3633E+34 7.9483E+34 7.8330E+34 1.4970E+35 3.5742E+35 1.2718E+35
364 3.5186E+34 9.1975E+33 4.1462E+34 6.7048E+34 2.0982E+35 7.6267E+34
365 2.2955E+33 1.6448E+34 1.4625E+34 1.0095E+34 9.6237E+34 3.3578E+34
366 2.6189E+33 5.7168E+33 2.0556E+33 5.2663E+33 5.7519E+34 2.0072E+34
367 5.3712E+32 2.8450E+33 3.0665E+34 1.0260E+33 6.9054E+34 2.3826E+34
368 5.8562E+33 2.2151E+33 8.7126E+34 1.5176E+34 2.8556E+35 1.0388E+35
369 1.5655E+33 1.1652E+34 3.2887E+34 5.7083E+33 9.5510E+34 3.3210E+34
370 3.9332E+31 7.1694E+32 2.8119E+34 1.2355E+32 5.9621E+34 2.0319E+34
371 2.3519E+34 1.7029E+34 5.0017E+35 4.9165E+34 3.7168E+35 1.3354E+35
372 3.6874E+34 1.0346E+34 4.6529E+33 7.7117E+34 2.1438E+35 7.7980E+34
373 2.2955E+33 2.2385E+34 1.8360E+34 1.3248E+34 1.0723E+35 3.7438E+34
374 3.5186E+34 1.4374E+34 5.8706E+34 8.6927E+34 2.6312E+35 9.5568E+34
375 5.1974E+34 6.3482E+34 6.0535E+34 1.9501E+35 3.7082E+35 1.3342E+35
376 5.3712E+32 4.4807E+33 4.3310E+34 1.4192E+33 8.4725E+34 2.9242E+34
377 2.6190E+33 8.8072E+33 2.9342E+33 7.0038E+33 7.0193E+34 2.4500E+34
378 1.5655E+33 1.6184E+34 4.1859E+34 7.5932E+33 1.0734E+35 3.7346E+34
379 3.7842E+34 8.3909E+34 2.2824E+35 1.2242E+35 3.8210E+35 1.3550E+35
380 3.9332E+31 9.9495E+32 3.5800E+34 1.5801E+32 6.8660E+34 2.3412E+34
381 3.6874E+34 1.5424E+34 6.3385E+33 9.7468E+34 2.6256E+35 9.5429E+34
382 3.6763E+34 6.4624E+33 3.0054E+34 2.5839E+34 1.2738E+35 4.5248E+34
383 4.8397E+34 5.7230E+34 1.6988E+35 1.6182E+35 3.7197E+35 1.3363E+35
384 3.7841E+34 1.2072E+34 5.4267E+34 3.7048E+34 1.7023E+35 6.0421E+34
385 3.9282E+34 4.2741E+34 3.8691E+35 9.7058E+34 3.7540E+35 1.3428E+35
386 3.7842E+34 1.6505E+34 7.1716E+34 4.3979E+34 1.9900E+35 7.0599E+34
387 7.1131E+33 1.1428E+33 1.0418E+33 1.1363E+34 1.1515E+35 4.1686E+34
388 3.7842E+34 2.5156E+34 1.0133E+35 5.6250E+34 2.4484E+35 8.6830E+34
389 5.3712E+32 6.1812E+33 5.4960E+34 1.8350E+33 9.6580E+34 3.3348E+34
390 3.7842E+34 3.5969E+34 1.3307E+35 7.0423E+34 2.8876E+35 1.0240E+35
391 3.5186E+34 1.8107E+34 6.9229E+34 9.9118E+34 2.9544E+35 1.0725E+35
392 2.2955E+33 3.1717E+34 2.3418E+34 1.8439E+34 1.1824E+35 4.1314E+34
393 2.6190E+33 1.2345E+34 3.8311E+33 8.9526E+33 8.1481E+34 2.8449E+34
394 3.7842E+34 4.5491E+34 1.5760E+35 8.2380E+34 3.1842E+35 1.1294E+35
395 6.6222E+33 8.7907E+31 1.1738E+32 2.6691E+33 3.4867E+34 1.2758E+34
396 3.7842E+34 6.2322E+34 1.9457E+35 1.0267E+35 3.5561E+35 1.2617E+35
397 7.0900E+33 1.6396E+32 2.1945E+32 3.9867E+33 4.6533E+34 1.7002E+34
398 7.1131E+33 2.6580E+32 3.5981E+32 5.3530E+33 5.7029E+34 2.0817E+34
399 7.1131E+33 3.8184E+32 4.9946E+32 6.6711E+33 6.7330E+34 2.4555E+34
400 2.5828E+33 3.7709E+32 3.4545E+32 3.9181E+33 1.1524E+35 4.1708E+34
401 7.1131E+33 5.1841E+32 6.4031E+32 7.9777E+33 7.8097E+34 2.8456E+34
402 7.1131E+33 6.9673E+32 7.9484E+32 9.3760E+33 9.0536E+34 3.2949E+34
403 7.1131E+33 9.0851E+32 9.4060E+32 1.0633E+34 1.0346E+35 3.7589E+34
404 1.5655E+33 2.3346E+34 5.4027E+34 1.0779E+34 1.1883E+35 4.1373E+34
405 2.5681E+33 3.7525E+32 3.4344E+33 3.8822E+33 1.1522E+35 4.1702E+34
406 9.0969E+33 2.2885E+34 5.8699E+35 1.2639E+34 3.9307E+35 1.3706E+35
407 8.9891E+33 1.9190E+33 9.3633E+34 3.4765E+33 1.2663E+35 4.4332E+34
408 9.0967E+33 3.2692E+33 1.5123E+35 4.3954E+33 1.6976E+35 5.9330E+34
409 3.9332E+31 1.6590E+33 5.1941E+34 2.3781E+32 8.5267E+34 2.9102E+34
410 9.0969E+33 4.5167E+33 1.9745E+35 5.0501E+33 2.0384E+35 7.1175E+34
411 9.0969E+33 6.0882E+33 2.4883E+35 5.8071E+33 2.3964E+35 8.3620E+34
412 9.0969E+33 8.9811E+33 3.3072E+35 7.1116E+33 2.9066E+35 1.0138E+35
413 3.6874E+34 1.9032E+34 7.3637E+33 1.0977E+35 2.9227E+35 1.0617E+35
414 9.0969E+33 1.2042E+34 4.0517E+35 8.4510E+33 3.2955E+35 1.1494E+35
415 9.0969E+33 1.7022E+34 5.0611E+35 1.0626E+34 3.6998E+35 1.2907E+35
416 2.3321E+34 2.2624E+34 6.1828E+35 3.3192E+34 3.8226E+35 1.3546E+35
417 3.5186E+34 2.3638E+34 8.2194E+34 1.1386E+35 3.3664E+35 1.2207E+35
418 7.0849E+33 1.1379E+33 3.2777E+33 1.1276E+34 1.1511E+35 4.1675E+34
419 2.4295E+33 3.5630E+32 3.2231E+34 3.5202E+33 1.1498E+35 4.1644E+34
420 5.3712E+32 8.4407E+33 6.8851E+34 2.4157E+33 1.0784E+35 3.7255E+34
421 2.6190E+33 1.8268E+34 5.1707E+33 1.2260E+34 9.5510E+34 3.3368E+34
422 6.5630E+33 8.5072E+31 3.5897E+32 2.6003E+33 3.4361E+34 1.2574E+34
423 7.0645E+33 1.6496E+32 6.9808E+32 3.9843E+33 4.6739E+34 1.7077E+34
424 7.0849E+33 2.7012E+32 1.1546E+33 5.3794E+33 5.7567E+34 2.1012E+34
425 7.0849E+33 3.9622E+32 1.6273E+33 6.7835E+33 6.8698E+34 2.5051E+34
426 7.0849E+33 5.0446E+32 1.9789E+33 7.8114E+33 7.7249E+34 2.8149E+34
427 7.0849E+33 6.7975E+32 2.4658E+33 9.2039E+33 8.9636E+34 3.2625E+34
428 7.0849E+33 8.9518E+32 2.9415E+33 1.0503E+34 1.0292E+35 3.7399E+34
429 3.9332E+31 2.3185E+33 6.6049E+34 3.1792E+32 9.7207E+34 3.3198E+34
430 2.2629E+34 1.5151E+33 7.4896E+34 1.5550E+34 1.0709E+35 3.8810E+34
431 3.6874E+34 2.4866E+34 8.7477E+33 1.2590E+35 3.3453E+35 1.2136E+35
432 5.0040E+34 5.2299E+33 8.0672E+33 4.3659E+34 1.2115E+35 4.3736E+34
433 5.3712E+32 1.2182E+34 8.8728E+34 3.4547E+33 1.1939E+35 4.1275E+34
434 2.6190E+33 2.5014E+34 6.5254E+33 1.6179E+34 1.0673E+35 3.7312E+34
435 2.5335E+33 3.7080E+32 1.0704E+34 3.7951E+33 1.1516E+35 4.1688E+34
436 3.9332E+31 3.3608E+33 8.5818E+34 4.5142E+32 1.1031E+35 3.7703E+34
437 4.5737E+34 1.0898E+35 3.0391E+34 1.9380E+35 3.7940E+35 1.3504E+35
438 2.3510E+34 2.8403E+33 1.3384E+35 2.0922E+34 1.5326E+35 5.5375E+34
439 3.8127E+34 3.8204E+33 5.8266E+34 2.6961E+34 1.1956E+35 4.2990E+34
440 4.6889E+34 4.9888E+33 2.4224E+34 3.9355E+34 1.2272E+35 4.4253E+34
441 5.1971E+34 1.0049E+34 1.5017E+34 6.5112E+34 1.6218E+35 5.8504E+34
442 2.6190E+33 3.5485E+34 8.3337E+33 2.2501E+34 1.1789E+35 4.1247E+34
443 2.3802E+33 2.8118E+31 3.8019E+31 9.2791E+32 3.3315E+34 1.2203E+34
444 2.3621E+33 2.7660E+31 3.7382E+32 9.1349E+32 3.3119E+34 1.2131E+34
445 2.5397E+34 5.2310E+34 4.3697E+35 5.4213E+34 3.8653E+35 1.3620E+35
446 3.9332E+31 4.9114E+33 1.1079E+35 6.6795E+32 1.2172E+35 4.1637E+34
447 3.9276E+34 6.7425E+33 9.8798E+34 3.6035E+34 1.6050E+35 5.7610E+34
448 4.8392E+34 8.9982E+33 4.2257E+34 5.5384E+34 1.6144E+35 5.8163E+34
449 2.3519E+34 4.2237E+33 1.8877E+35 2.4663E+34 1.9349E+35 6.9774E+34
450 2.2638E+34 2.0007E+33 9.6046E+34 1.1107E+34 1.1049E+35 3.9467E+34
451 5.1974E+34 1.4630E+34 2.1096E+34 8.1321E+34 1.9369E+35 6.9842E+34
452 2.2377E+33 2.6184E+31 3.5155E+33 8.4428E+32 3.2941E+34 1.2064E+34
453 1.2302E+32 1.6803E+34 3.8930E+35 2.5513E+33 4.0329E+35 1.3782E+35
454 2.5696E+33 5.3645E+31 7.2262E+31 1.4051E+33 4.5434E+34 1.6611E+34
455 2.5543E+33 5.3089E+31 7.1491E+32 1.3888E+33 4.5339E+34 1.6576E+34
456 1.2289E+32 8.6749E+32 5.1794E+34 2.2766E+32 1.4864E+35 5.0552E+34
457 1.2302E+32 1.5053E+33 7.8132E+34 3.3578E+32 1.8376E+35 6.2559E+34
458 1.2302E+32 2.5411E+33 1.1418E+35 4.9250E+32 2.2813E+35 7.7733E+34
459 1.2302E+32 3.6277E+33 1.4697E+35 6.4914E+32 2.6348E+35 8.9834E+34
460 1.2302E+32 5.1141E+33 1.8668E+35 8.6202E+32 2.9996E+35 1.0234E+35
461 6.9997E+33 1.1242E+33 1.0210E+34 1.1016E+34 1.1507E+35 4.1665E+34
462 1.2302E+32 7.7661E+33 2.4800E+35 1.2541E+33 3.4406E+35 1.1749E+35
463 1.2302E+32 1.1691E+34 3.2294E+35 1.8748E+33 3.8125E+35 1.3030E+35
464 3.9282E+34 9.6048E+33 1.3495E+35 4.2600E+34 1.9476E+35 6.9825E+34
465 4.8397E+34 1.2743E+34 5.7808E+34 6.7172E+34 1.9168E+35 6.9011E+34
466 2.3519E+34 5.5017E+33 2.3354E+35 2.7769E+34 2.2507E+35 8.1086E+34
467 5.1974E+34 2.2612E+34 3.0203E+34 1.0622E+35 2.3901E+35 8.6156E+34
468 2.3316E+34 3.6719E+33 1.6808E+35 1.4335E+34 1.6010E+35 5.7003E+34
469 6.7425E+33 1.0810E+33 3.0747E+34 1.0215E+34 1.1501E+35 4.1651E+34
470 2.5828E+33 8.7908E+31 1.1931E+32 1.8844E+33 5.6156E+34 2.0506E+34
471 2.4198E+33 5.1503E+31 6.8931E+33 1.2909E+33 4.5817E+34 1.6748E+34
472 2.3213E+33 2.6691E+31 1.1387E+33 8.8264E+32 3.2684E+34 1.1972E+34
473 2.5681E+33 8.6549E+31 1.1743E+33 1.8552E+33 5.5930E+34 2.0425E+34
474 4.4469E+34 8.3279E+33 3.8754E+33 3.6664E+34 1.3152E+35 4.6823E+34
475 7.2949E+33 1.0436E+35 8.0056E+34 6.6925E+34 3.9310E+35 1.3720E+35
476 3.9282E+34 1.4176E+34 1.8494E+35 5.1974E+34 2.3975E+35 8.5875E+34
477 2.3519E+34 7.2951E+33 2.8968E+35 3.1835E+34 2.6209E+35 9.4354E+34
478 4.8397E+34 1.9357E+34 8.1605E+34 8.5693E+34 2.3597E+35 8.4918E+34
479 8.2889E+33 1.1658E+35 2.8501E+34 8.1497E+34 3.9223E+35 1.3708E+35
480 5.1974E+34 3.0572E+34 3.8039E+34 1.2851E+35 2.7557E+35 9.9328E+34
481 2.3321E+34 4.9252E+33 2.1643E+35 1.5968E+34 1.9231E+35 6.8361E+34
482 2.5828E+33 1.2054E+32 1.5930E+32 2.2733E+33 6.4997E+34 2.3714E+34
483 2.4295E+33 8.2045E+31 1.1032E+34 1.6855E+33 5.6221E+34 2.0529E+34
484 2.5227E+33 5.3556E+31 2.2772E+33 1.3778E+33 4.5765E+34 1.6731E+34
485 2.5681E+33 1.1832E+32 1.5652E+33 2.2340E+33 6.4624E+34 2.3579E+34
486 1.5780E+34 3.1985E+33 2.8610E+33 2.7969E+34 1.1529E+35 4.1717E+34
487 2.4786E+34 4.2201E+33 6.2427E+34 1.3627E+34 1.2365E+35 4.3728E+34
488 4.5736E+34 1.5668E+34 7.0989E+33 5.4823E+34 1.7201E+35 6.1225E+34
489 3.9282E+34 1.9383E+34 2.3428E+35 6.1802E+34 2.8019E+35 1.0032E+35
490 2.3519E+34 1.0283E+34 3.7068E+35 3.8185E+34 3.0919E+35 1.1126E+35
491 6.0301E+33 9.5008E+32 8.2665E+34 7.9759E+33 1.1509E+35 4.1666E+34
492 1.6773E+33 4.2304E+34 3.1275E+35 1.3275E+34 3.9900E+35 1.3780E+35
493 4.8397E+34 2.6137E+34 1.0276E+35 1.0291E+35 2.7264E+35 9.8098E+34
494 2.3321E+34 7.1301E+33 2.9050E+35 1.8541E+34 2.3940E+35 8.4977E+34
495 5.1974E+34 3.8506E+34 4.4919E+34 1.4890E+35 3.0559E+35 1.1015E+35
496 2.5828E+33 1.7696E+32 2.1791E+32 2.8306E+33 7.8572E+34 2.8629E+34
497 5.0084E+33 7.7850E+34 1.8586E+35 3.9718E+34 3.9513E+35 1.3743E+35
498 2.4295E+33 1.1241E+32 1.4700E+34 2.0229E+33 6.5176E+34 2.3781E+34
499 2.5681E+33 1.7410E+32 2.1474E+33 2.7859E+33 7.8180E+34 2.8489E+34
500 2.5335E+33 8.8641E+31 3.7907E+33 1.8536E+33 5.6913E+34 2.0782E+34
501 1.3931E+34 2.6944E+33 7.2847E+34 2.0060E+34 1.1557E+35 4.1773E+34
502 4.5737E+34 2.4524E+34 1.0575E+34 7.2501E+34 2.1151E+35 7.5269E+34
503 1.3055E+34 2.0002E+32 8.1257E+33 4.7254E+33 3.5639E+34 1.2976E+34
504 6.5196E+33 8.6476E+31 1.1530E+33 2.6050E+33 3.4821E+34 1.2741E+34
505 1.3907E+34 3.7721E+32 1.5421E+34 6.9306E+33 4.8207E+34 1.7526E+34
506 2.5395E+34 7.7146E+33 1.0938E+35 1.8388E+34 1.6942E+35 5.9821E+34
507 1.3931E+34 5.6887E+32 2.3284E+34 8.6870E+33 5.8077E+34 2.1095E+34
508 1.3931E+34 8.0153E+32 3.1687E+34 1.0567E+34 6.8264E+34 2.4780E+34
509 1.3931E+34 1.1748E+33 4.3262E+34 1.3223E+34 8.1722E+34 2.9649E+34
510 3.9282E+34 2.4637E+34 2.7813E+35 7.1213E+34 3.1212E+35 1.1175E+35
511 1.3931E+34 1.5872E+33 5.4038E+34 1.5772E+34 9.3656E+34 3.3964E+34
512 1.3931E+34 2.0668E+33 6.4277E+34 1.8229E+34 1.0477E+35 3.7970E+34
513 2.3519E+34 1.3759E+34 4.4849E+35 4.4967E+34 3.4707E+35 1.2488E+35
514 2.3321E+34 9.2580E+33 3.5302E+35 2.0849E+34 2.7572E+35 9.7808E+34
515 4.8397E+34 3.5477E+34 1.2803E+35 1.2474E+35 3.1238E+35 1.1240E+35
516 1.5634E+34 3.1600E+33 8.9090E+33 2.7313E+34 1.1529E+35 4.1717E+34
517 6.2787E+33 8.2446E+31 3.4616E+33 2.4458E+33 3.4536E+34 1.2634E+34
518 5.1974E+34 5.1790E+34 5.4592E+34 1.7876E+35 3.4485E+35 1.2429E+35
519 2.5828E+33 2.3425E+32 2.6698E+32 3.2817E+33 9.0750E+34 3.3023E+34
520 2.4894E+34 7.5876E+33 6.4024E+33 4.9041E+34 1.1643E+35 4.1962E+34
521 2.4295E+33 1.6497E+32 2.0105E+34 2.5139E+33 7.8729E+34 2.8693E+34
522 2.3454E+34 5.1984E+32 6.4888E+32 8.9028E+33 3.9210E+34 1.4173E+34
523 2.5681E+33 2.3140E+32 2.6408E+33 3.2388E+33 9.0451E+34 3.2917E+34
524 2.4888E+34 1.0184E+33 1.3050E+33 1.4053E+34 5.1754E+34 1.8700E+34
525 2.5335E+33 1.2628E+32 5.2128E+33 2.2830E+33 6.7191E+34 2.4511E+34
526 2.4894E+34 1.5918E+33 2.0505E+33 1.8949E+34 6.1958E+34 2.2384E+34
527 2.4894E+34 2.1247E+33 2.6586E+33 2.3003E+34 7.0072E+34 2.5314E+34
528 1.5187E+34 3.0431E+33 2.6856E+34 2.5372E+34 1.1531E+35 4.1719E+34
529 2.4894E+34 3.2982E+33 3.8056E+33 3.0856E+34 8.4732E+34 3.0610E+34
530 2.4894E+34 4.3881E+33 4.6972E+33 3.7183E+34 9.5493E+34 3.4498E+34
531 4.5737E+34 3.3588E+34 1.3676E+34 8.8885E+34 2.4477E+35 8.7105E+34
532 2.4894E+34 5.7688E+33 5.6233E+33 4.3914E+34 1.0626E+35 3.8382E+34
533 6.9771E+33 1.6117E+32 2.1536E+33 3.8785E+33 4.6530E+34 1.6999E+34
534 3.9282E+34 3.3840E+34 3.4283E+35 8.6691E+34 3.5161E+35 1.2591E+35
535 2.5397E+34 1.0831E+34 1.4665E+35 2.1534E+34 2.0429E+35 7.2064E+34
536 7.2191E+33 6.1529E+33 8.6526E+33 8.4615E+33 1.4112E+35 4.9132E+34
537 8.1693E+33 6.4183E+33 2.8540E+33 9.6056E+33 1.3820E+35 4.8162E+34
538 2.3321E+34 1.2816E+34 4.4387E+35 2.4542E+34 3.2145E+35 1.1399E+35
539 6.7206E+33 1.5418E+32 6.4851E+33 3.6256E+33 4.6442E+34 1.6963E+34
540 4.8397E+34 4.5288E+34 1.5037E+35 1.4530E+35 3.4391E+35 1.2374E+35
541 2.5828E+33 3.0352E+32 3.1409E+32 3.6916E+33 1.0379E+35 3.7700E+34
542 2.5335E+33 1.7058E+32 6.6480E+33 2.7082E+33 7.7985E+34 2.8420E+34
543 2.4295E+33 2.1880E+32 2.4693E+34 2.9212E+33 9.0792E+34 3.3052E+34
544 4.5737E+34 4.6034E+34 1.7436E+34 1.0983E+35 2.8197E+35 1.0036E+35
545 1.1073E+34 1.9094E+33 1.5147E+35 1.0657E+34 1.1685E+35 4.2033E+34
546 2.5681E+33 3.0074E+32 3.1149E+33 3.6509E+33 1.0357E+35 3.7626E+34
547 1.4724E+34 2.3321E+32 3.0328E+32 5.8800E+33 3.6390E+34 1.3268E+34
548 2.3166E+34 6.6544E+33 5.4393E+34 3.8055E+34 1.1686E+35 4.2047E+34
549 2.5397E+34 1.4431E+34 1.8475E+35 2.4881E+34 2.3786E+35 8.3861E+34
550 6.9997E+33 2.6217E+32 3.5382E+33 5.2021E+33 5.7203E+34 2.0878E+34
551 7.2948E+33 1.1212E+34 1.5261E+34 1.2228E+34 1.8120E+35 6.3097E+34
552 2.1512E+34 4.2441E+32 5.2564E+33 7.2041E+33 3.6774E+34 1.3282E+34
553 2.3148E+34 8.7306E+32 1.1006E+34 1.1439E+34 5.0794E+34 1.8328E+34
554 2.3166E+34 1.3743E+33 1.7309E+34 1.4991E+34 6.1843E+34 2.2303E+34
555 8.2889E+33 1.2443E+34 5.3597E+33 1.4631E+34 1.8079E+35 6.3026E+34
